Analyst Type,Job Title,Company Name,Rating,Job Location,Job State,Lower Salary USD,Upper Salary USD,Average Salary,Size,Founded,Type of ownership,Industry,Sector,Revenue
"Business Analyst","Network Operation Analyst PRX","Amerihealth
",3.7,"Philadelphia"," PA",78000.0,139000.0,108500.0,"5001 to 10000",1997-01-01 00:00:00.000,"Subsidiary or Business Segment","Insurance Carriers","Insurance","$25 to $50 million (USD)"
"Business Analyst","Business Development Analyst","ProPharma Group
",3.0,"Fort Washington"," PA",78000.0,139000.0,108500.0,"1001 to 5000",2001-01-01 00:00:00.000,"Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$50 to $100 million (USD)"
"Business Analyst","Business Systems Analyst Senior","PNC Financial Services Group
",3.4,"Philadelphia"," PA",78000.0,139000.0,108500.0,"10000+",1845-01-01 00:00:00.000,"Public","Banks & Credit Unions","Finance","$10+ billion (USD)"
"Business Analyst","Technical Business Analyst","Contingent Network Services
",3.1,"Wayne"," PA",78000.0,139000.0,108500.0,"201 to 500",1984-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","$25 to $50 million (USD)"
"Business Analyst","Sr. Business Analyst- Reporting (Cognos)","NTT DATA Services
",3.4,"Bala Cynwyd"," PA",43000.0,79000.0,61000.0,"10000+",1967-01-01 00:00:00.000,"Public","IT Services","Information Technology","$10+ billion (USD)"
"Business Analyst","Business Data Analyst","Freedom Mortgage
",4.3,"Mount Laurel"," NJ",43000.0,79000.0,61000.0,"1001 to 5000",1990-01-01 00:00:00.000,"Private","Investment Banking & Asset Management","Finance","$1 to $2 billion (USD)"
"Business Analyst","Business Analyst (0-2 yrs)","Staffigo Technical Services, LLC
",5.0,"Philadelphia"," PA",43000.0,79000.0,61000.0,"51 to 200",2008-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Business Analyst","Business Analyst - Data Science & SQL","Computer Enterprises, Inc.
",3.5,"Philadelphia"," PA",43000.0,79000.0,61000.0,"501 to 1000",1992-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Business Analyst","Business Analyst/Data Analyst","The Judge Group, Inc.
",3.5,"Wilmington"," DE",43000.0,79000.0,61000.0,"1001 to 5000",1970-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Business Analyst","Lead Business Analyst","The Bank of New York Mellon
",3.2,"King of Prussia"," PA",43000.0,79000.0,61000.0,"10000+",1784-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$10+ billion (USD)"
"Business Analyst","Business / Data Analyst","Kforce
",4.1,"Wilmington"," DE",43000.0,79000.0,61000.0,"10000+",1966-01-01 00:00:00.000,"Public","Staffing & Outsourcing","Business Services","$1 to $2 billion (USD)"
"Business Analyst","Technical Business Systems Analyst","JPMorgan Chase
",3.9,"Wilmington"," DE",43000.0,79000.0,61000.0,"10000+",1799-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$10+ billion (USD)"
"Business Analyst","Technical Business Analyst","CSC
",3.1,"Wilmington"," DE",43000.0,79000.0,61000.0,"1001 to 5000",1899-01-01 00:00:00.000,"Private","Consulting","Business Services","Unknown / Non-Applicable"
"Business Analyst","Business Analytics Lead Analyst - Pricing","Citi
",3.7,"Wilmington"," DE",43000.0,79000.0,61000.0,"10000+",1812-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$10+ billion (USD)"
"Business Analyst","Senior. Business Systems Analyst","University of Pennsylvania
",4.3,"Philadelphia"," PA",43000.0,79000.0,61000.0,"10000+",1740-01-01 00:00:00.000,"College / University","Colleges & Universities","Education","Unknown / Non-Applicable"
"Business Analyst","Urgent - Business Analyst (0 to 2 years)","Staffigo Technical Services, LLC
",5.0,"Philadelphia"," PA",43000.0,79000.0,61000.0,"51 to 200",2008-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Business Analyst","Business System Analyst","Staffigo Technical Services, LLC
",5.0,"Philadelphia"," PA",43000.0,79000.0,61000.0,"51 to 200",2008-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Business Analyst","Product Mgmt Lead Analyst","Citi
",3.7,"Wilmington"," DE",43000.0,79000.0,61000.0,"10000+",1812-01-01 00:00:00.000,"Public","Investment Banking & Asset Management","Finance","$10+ billion (USD)"
"Business Analyst","Financial Business Analyst","Contemporary Staffing Solutions
",4.4,"Moorestown"," NJ",43000.0,79000.0,61000.0,"1001 to 5000",1994-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Business Analyst","Provider Performance Analyst","Amerihealth
",3.7,"Philadelphia"," PA",43000.0,79000.0,61000.0,"5001 to 10000",1997-01-01 00:00:00.000,"Subsidiary or Business Segment","Insurance Carriers","Insurance","$25 to $50 million (USD)"
"Business Analyst","Management and Program Analyst *Temp NTE 1 Year, MBE 5 Years, MBMP* (Staff Assistant)","Department Of The Treasury
",3.5,"Philadelphia"," PA",43000.0,79000.0,61000.0,"10000+",1789-01-01 00:00:00.000,"Government","Federal Agencies","Government","Unknown / Non-Applicable"
"Business Analyst","Analyst, Business Analysis - Separate Accounts","Lincoln Financial
",3.5,"Radnor"," PA",43000.0,79000.0,61000.0,"10000+",1905-01-01 00:00:00.000,"Public","Insurance Carriers","Insurance","$10+ billion (USD)"
"Business Analyst","SAP Plant Business Analyst","HP Hood
",3.3,"Philadelphia"," PA",43000.0,79000.0,61000.0,"1001 to 5000",1846-01-01 00:00:00.000,"Private","Food & Beverage Manufacturing","Manufacturing","$1 to $2 billion (USD)"
"Business Analyst","Financial Analyst - Inventory Control","Burlington Stores
",3.1,"Burlington"," NJ",38000.0,58000.0,48000.0,"10000+",1972-01-01 00:00:00.000,"Public","Department, Clothing, & Shoe Stores","Retail","$5 to $10 billion (USD)"
"Business Analyst","Data Analyst","Contemporary Staffing Solutions
",4.4,"Philadelphia"," PA",38000.0,58000.0,48000.0,"1001 to 5000",1994-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Business Analyst","Business Intelligence Analyst","Recovery Centers of America
",3.4,"King of Prussia"," PA",38000.0,58000.0,48000.0,"1001 to 5000",2015-01-01 00:00:00.000,"Private","Health Care Services & Hospitals","Health Care","$25 to $50 million (USD)"
"Business Analyst","Automation and Warehousing Business Analyst/Solution Architect","Diverse Lynx
",3.9,"Philadelphia"," PA",38000.0,58000.0,48000.0,"501 to 1000",2002-01-01 00:00:00.000,"Private","IT Services","Information Technology","$100 to $500 million (USD)"
"Business Analyst","Salesforce Quality Assurance / Support Analyst -","Elap Services
",4.7,"Chesterbrook"," PA",38000.0,58000.0,48000.0,"51 to 200",2003-01-01 00:00:00.000,"Private","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable"
"Business Analyst","Business System Analyst","Diverse Lynx
",3.9,"Malvern"," PA",38000.0,58000.0,48000.0,"501 to 1000",2002-01-01 00:00:00.000,"Private","IT Services","Information Technology","$100 to $500 million (USD)"
"Business Analyst","Data Analyst","Staffigo Technical Services, LLC
",5.0,"Philadelphia"," PA",38000.0,58000.0,48000.0,"51 to 200",2008-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Business Analyst","Urgent - Business Analyst","Staffigo Technical Services, LLC
",5.0,"Philadelphia"," PA",38000.0,58000.0,48000.0,"51 to 200",2008-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Business Analyst","Sr Business Analyst (US)","TD Bank
",3.9,"Mount Laurel"," NJ",38000.0,58000.0,48000.0,"10000+",1855-01-01 00:00:00.000,"Public","Banks & Credit Unions","Finance","$10+ billion (USD)"
"Business Analyst","Remote - Mortgage Business Analyst","Contemporary Staffing Solutions
",4.4,"Fort Washington"," PA",38000.0,58000.0,48000.0,"1001 to 5000",1994-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Business Analyst","Customer Service/ Supply Chain Analyst","Timken
",3.3,"King of Prussia"," PA",38000.0,58000.0,48000.0,"10000+",1899-01-01 00:00:00.000,"Public","Industrial Manufacturing","Manufacturing","$2 to $5 billion (USD)"
"Business Analyst","Enterprise Solution Designer(senior Business Analyst)","Tek Leaders
",3.5,"Philadelphia"," PA",38000.0,58000.0,48000.0,"501 to 1000",2016-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Business Analyst","Techno-Functional Business Analyst (Medical Devices Regulatory (MDR))","Saicon Consultants Inc
",3.3,"Media"," PA",38000.0,58000.0,48000.0,"201 to 500",1998-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","$25 to $50 million (USD)"
"Business Analyst","Business Systems Analyst for FIS MBP","FIS
",3.6,"Collegeville"," PA",38000.0,58000.0,48000.0,"10000+",1968-01-01 00:00:00.000,"Public","Financial Transaction Processing","Finance","$10+ billion (USD)"
"Business Analyst","Urgent - Business Analyst - Junior Level","Staffigo Technical Services, LLC
",5.0,"Philadelphia"," PA",38000.0,58000.0,48000.0,"51 to 200",2008-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Business Analyst","Business Analyst Fresher","Staffigo Technical Services, LLC
",5.0,"Philadelphia"," PA",38000.0,58000.0,48000.0,"51 to 200",2008-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Business Analyst","Business Analyst (SQL","Contemporary Staffing Solutions
",4.4,"Philadelphia"," PA",38000.0,58000.0,48000.0,"1001 to 5000",1994-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Business Analyst","Federal - SAP Business Analyst*","Solekai Systems Corp
",4.2,"Philadelphia"," PA",38000.0,58000.0,48000.0,"1 to 50",2002-01-01 00:00:00.000,"Private","Computer Hardware & Software","Information Technology","$10 to $25 million (USD)"
"Business Analyst","Director Business Intelligence Data Engineering & Automation","Amerihealth
",3.7,"Philadelphia"," PA",121000.0,206000.0,163500.0,"5001 to 10000",1997-01-01 00:00:00.000,"Subsidiary or Business Segment","Insurance Carriers","Insurance","$25 to $50 million (USD)"
"Business Analyst","Business Analyst-Entry level","Staffigo Technical Services, LLC
",5.0,"Philadelphia"," PA",121000.0,206000.0,163500.0,"51 to 200",2008-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Business Analyst","Urgent - Business Analyst - Entry Level","Staffigo Technical Services, LLC
",5.0,"Philadelphia"," PA",121000.0,206000.0,163500.0,"51 to 200",2008-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Business Analyst","Capture Planning Analyst","Amerihealth
",3.7,"Philadelphia"," PA",121000.0,206000.0,163500.0,"5001 to 10000",1997-01-01 00:00:00.000,"Subsidiary or Business Segment","Insurance Carriers","Insurance","$25 to $50 million (USD)"
"Business Analyst","Human Resources Analyst","Department Of The Treasury
",3.5,"Philadelphia"," PA",121000.0,206000.0,163500.0,"10000+",1789-01-01 00:00:00.000,"Government","Federal Agencies","Government","Unknown / Non-Applicable"
"Business Analyst","Data Analyst","PMHCC Inc.
",2.4,"Philadelphia"," PA",121000.0,206000.0,163500.0,"501 to 1000",1987-01-01 00:00:00.000,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable"
"Business Analyst","BI Analyst","TechUSA
",2.7,"Philadelphia"," PA",121000.0,206000.0,163500.0,"1001 to 5000",1998-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Business Analyst","Business Analyst Trainee","Staffigo Technical Services, LLC
",5.0,"Philadelphia"," PA",121000.0,206000.0,163500.0,"51 to 200",2008-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Business Analyst","Project Analyst","Strategic Resources Inc (SRI)
",2.5,"Philadelphia"," PA",121000.0,206000.0,163500.0,"501 to 1000",1988-01-01 00:00:00.000,"Private","IT Services","Information Technology","$50 to $100 million (USD)"
"Business Analyst","Data Analyst with Food Science Product Development","Alpha Consulting
",4.0,"Camden"," NJ",121000.0,206000.0,163500.0,"201 to 500",1994-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$10 to $25 million (USD)"
"Business Analyst","Sr. Business Analyst","NewRez
",3.6,"Fort Washington"," PA",121000.0,206000.0,163500.0,"1001 to 5000",2018-01-01 00:00:00.000,"Public","Lending","Finance","$500 million to $1 billion (USD)"
"Business Analyst","Business Systems Analyst, Value Based Payments","Change Healthcare
",2.7,"King of Prussia"," PA",121000.0,206000.0,163500.0,"10000+",2007-01-01 00:00:00.000,"Public","IT Services","Information Technology","Unknown / Non-Applicable"
"Business Analyst","Infrastructure Vulnerability Analyst II","Chubb
",3.3,"Philadelphia"," PA",121000.0,206000.0,163500.0,"10000+",1792-01-01 00:00:00.000,"Public","Insurance Carriers","Insurance","$10+ billion (USD)"
"Business Analyst","Management Analyst","Orbis, Inc.
",4.9,"Philadelphia"," PA",121000.0,206000.0,163500.0,"201 to 500",2000-01-01 00:00:00.000,"Private","Architectural & Engineering Services","Business Services","$10 to $25 million (USD)"
"Business Analyst","IT Systems Analyst, Business Systems","TechUSA
",2.7,"Philadelphia"," PA",121000.0,206000.0,163500.0,"1001 to 5000",1998-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$100 to $500 million (USD)"
"Business Analyst","Project Analyst","YPrime
",3.4,"Malvern"," PA",44000.0,85000.0,64500.0,"201 to 500",2006-01-01 00:00:00.000,"Private","IT Services","Information Technology","$25 to $50 million (USD)"
"Business Analyst","Financial Analyst","Aerotek
",3.4,"Philadelphia"," PA",44000.0,85000.0,64500.0,"5001 to 10000",1983-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable"
"Business Analyst","Business Analyst, Transaction Advisory Services - Capital Transformation - Operational Transaction Services (Manager)(Multiple Positions)","EY
",3.8,"Philadelphia"," PA",44000.0,85000.0,64500.0,"10000+",1989-01-01 00:00:00.000,"Private","Accounting","Accounting & Legal","$10+ billion (USD)"
"Business Analyst","Director Project Management & Business Analysis","AmeriHealth Caritas
",3.1,"Philadelphia"," PA",44000.0,85000.0,64500.0,"5001 to 10000",1983-01-01 00:00:00.000,"Private","Insurance Carriers","Insurance","$5 to $10 billion (USD)"
"Business Analyst","Data Analyst Quality","Penn Medicine
",3.9,"Philadelphia"," PA",44000.0,85000.0,64500.0,"10000+",1993-01-01 00:00:00.000,"Hospital","Health Care Services & Hospitals","Health Care","$5 to $10 billion (USD)"
"Business Analyst","Senior Capture Planning Analyst","Amerihealth
",3.7,"Philadelphia"," PA",44000.0,85000.0,64500.0,"5001 to 10000",1997-01-01 00:00:00.000,"Subsidiary or Business Segment","Insurance Carriers","Insurance","$25 to $50 million (USD)"
"Business Analyst","SR BUSINESS DATA ANALYST PRN","Cooper University Health Care
",3.2,"Camden"," NJ",44000.0,85000.0,64500.0,"5001 to 10000",1887-01-01 00:00:00.000,"Hospital","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable"
"Business Analyst","Data Analyst","ORS Partners
",4.0,"Paoli"," PA",44000.0,85000.0,64500.0,"51 to 200",2012-01-01 00:00:00.000,"Private","Staffing & Outsourcing","Business Services","$10 to $25 million (USD)"
"Business Analyst","Pursuit Business Dev Mgr","NetApp
",3.9,"Philadelphia"," PA",44000.0,85000.0,64500.0,"10000+",1992-01-01 00:00:00.000,"Public","Enterprise Software & Network Solutions","Information Technology","$5 to $10 billion (USD)"
"Business Analyst","Business Systems Analyst 3 (Healthcare/Claims)","Primus Software Corp
",3.4,"King of Prussia"," PA",44000.0,85000.0,64500.0,"51 to 200",1996-01-01 00:00:00.000,"Private","IT Services","Information Technology","$25 to $50 million (USD)"
"Business Analyst","Digital Analyst","pureIntegration
",3.4,"Philadelphia"," PA",98000.0,188000.0,143000.0,"51 to 200",2004-01-01 00:00:00.000,"Private","Enterprise Software & Network Solutions","Information Technology","$10 to $25 million (USD)"
"Business Analyst","Catastrophe Systems Analyst","Chubb
",3.3,"Philadelphia"," PA",98000.0,188000.0,143000.0,"10000+",1792-01-01 00:00:00.000,"Public","Insurance Carriers","Insurance","$10+ billion (USD)"
"Business Analyst","Financial Systems Business Analysis Consultant Senior","PNC Financial Services Group
",3.4,"Philadelphia"," PA",98000.0,188000.0,143000.0,"10000+",1845-01-01 00:00:00.000,"Public","Banks & Credit Unions","Finance","$10+ billion (USD)"
"Business Analyst","Master Data Management Consultant","Slalom LLC.
",4.1,"Philadelphia"," PA",98000.0,188000.0,143000.0,"5001 to 10000",2001-01-01 00:00:00.000,"Private","Consulting","Business Services","$1 to $2 billion (USD)"
"Business Analyst","Financial Analyst","Trivest
",5.0,"Philadelphia"," PA",98000.0,188000.0,143000.0,"1 to 50",1981-01-01 00:00:00.000,"Private","Venture Capital & Private Equity","Finance","Unknown / Non-Applicable"
